   Energy(keV)     DXS(RES)                 ElaRES            NonRES
   model = iARC
 incident particle : proton
   7.000000E-03    1.280437E+06 equal to    1.280437E+06 +    0.000000E+00
   7.100000E-03    1.271998E+06 equal to    1.271998E+06 +    0.000000E+00
   7.200000E-03    1.263661E+06 equal to    1.263661E+06 +    0.000000E+00
   7.300000E-03    1.255425E+06 equal to    1.255425E+06 +    0.000000E+00
   7.400000E-03    1.247289E+06 equal to    1.247289E+06 +    0.000000E+00
   7.500000E-03    1.239253E+06 equal to    1.239253E+06 +    0.000000E+00
   7.600000E-03    1.231315E+06 equal to    1.231315E+06 +    0.000000E+00
   7.700000E-03    1.223474E+06 equal to    1.223474E+06 +    0.000000E+00
   7.800000E-03    1.215729E+06 equal to    1.215729E+06 +    0.000000E+00
   7.900000E-03    1.208079E+06 equal to    1.208079E+06 +    0.000000E+00
   8.000000E-03    1.200522E+06 equal to    1.200522E+06 +    0.000000E+00
   8.100000E-03    1.193058E+06 equal to    1.193058E+06 +    0.000000E+00
   8.200000E-03    1.185684E+06 equal to    1.185684E+06 +    0.000000E+00
   8.300000E-03    1.178401E+06 equal to    1.178401E+06 +    0.000000E+00
   8.400000E-03    1.171205E+06 equal to    1.171205E+06 +    0.000000E+00
   8.500000E-03    1.164098E+06 equal to    1.164098E+06 +    0.000000E+00
   8.600000E-03    1.157076E+06 equal to    1.157076E+06 +    0.000000E+00
   8.700000E-03    1.150139E+06 equal to    1.150139E+06 +    0.000000E+00
   8.800000E-03    1.143285E+06 equal to    1.143285E+06 +    0.000000E+00
   8.900000E-03    1.136514E+06 equal to    1.136514E+06 +    0.000000E+00
   9.000000E-03    1.129824E+06 equal to    1.129824E+06 +    0.000000E+00
   9.100000E-03    1.123214E+06 equal to    1.123214E+06 +    0.000000E+00
   9.200000E-03    1.116682E+06 equal to    1.116682E+06 +    0.000000E+00
   9.300000E-03    1.110227E+06 equal to    1.110227E+06 +    0.000000E+00
   9.400000E-03    1.103849E+06 equal to    1.103849E+06 +    0.000000E+00
   9.500000E-03    1.097546E+06 equal to    1.097546E+06 +    0.000000E+00
   9.600000E-03    1.091317E+06 equal to    1.091317E+06 +    0.000000E+00
   9.700000E-03    1.085160E+06 equal to    1.085160E+06 +    0.000000E+00
   9.800000E-03    1.079075E+06 equal to    1.079075E+06 +    0.000000E+00
   9.900000E-03    1.073060E+06 equal to    1.073060E+06 +    0.000000E+00
   1.000000E-02    1.067114E+06 equal to    1.067114E+06 +    0.000000E+00
   1.100000E-02    1.011239E+06 equal to    1.011239E+06 +    0.000000E+00
   1.200000E-02    9.611990E+05 equal to    9.611990E+05 +    0.000000E+00
   1.300000E-02    9.161512E+05 equal to    9.161512E+05 +    0.000000E+00
   1.400000E-02    8.753946E+05 equal to    8.753946E+05 +    0.000000E+00
   1.500000E-02    8.383464E+05 equal to    8.383464E+05 +    0.000000E+00
   1.600000E-02    8.045205E+05 equal to    8.045205E+05 +    0.000000E+00
   1.700000E-02    7.735104E+05 equal to    7.735104E+05 +    0.000000E+00
   1.800000E-02    7.449740E+05 equal to    7.449740E+05 +    0.000000E+00
   1.900000E-02    7.186222E+05 equal to    7.186222E+05 +    0.000000E+00
   2.000000E-02    6.942087E+05 equal to    6.942087E+05 +    0.000000E+00
   2.100000E-02    6.715231E+05 equal to    6.715231E+05 +    0.000000E+00
   2.200000E-02    6.503842E+05 equal to    6.503842E+05 +    0.000000E+00
   2.300000E-02    6.306355E+05 equal to    6.306355E+05 +    0.000000E+00
   2.400000E-02    6.121411E+05 equal to    6.121411E+05 +    0.000000E+00
   2.500000E-02    5.947822E+05 equal to    5.947822E+05 +    0.000000E+00
   2.600000E-02    5.784547E+05 equal to    5.784547E+05 +    0.000000E+00
   2.700000E-02    5.630672E+05 equal to    5.630672E+05 +    0.000000E+00
   2.800000E-02    5.485385E+05 equal to    5.485385E+05 +    0.000000E+00
   2.900000E-02    5.347968E+05 equal to    5.347968E+05 +    0.000000E+00
   3.000000E-02    5.217782E+05 equal to    5.217782E+05 +    0.000000E+00
   3.100000E-02    5.094256E+05 equal to    5.094256E+05 +    0.000000E+00
   3.200000E-02    4.976877E+05 equal to    4.976877E+05 +    0.000000E+00
   3.300000E-02    4.865186E+05 equal to    4.865186E+05 +    0.000000E+00
   3.400000E-02    4.758768E+05 equal to    4.758768E+05 +    0.000000E+00
   3.500000E-02    4.657247E+05 equal to    4.657247E+05 +    0.000000E+00
   3.600000E-02    4.560284E+05 equal to    4.560284E+05 +    0.000000E+00
   3.700000E-02    4.467570E+05 equal to    4.467570E+05 +    0.000000E+00
   3.800000E-02    4.378825E+05 equal to    4.378825E+05 +    0.000000E+00
   3.900000E-02    4.293792E+05 equal to    4.293792E+05 +    0.000000E+00
   4.000000E-02    4.212236E+05 equal to    4.212236E+05 +    0.000000E+00
   4.100000E-02    4.133942E+05 equal to    4.133942E+05 +    0.000000E+00
   4.200000E-02    4.058714E+05 equal to    4.058714E+05 +    0.000000E+00
   4.300000E-02    3.986370E+05 equal to    3.986370E+05 +    0.000000E+00
   4.400000E-02    3.916742E+05 equal to    3.916742E+05 +    0.000000E+00
   4.500000E-02    3.849677E+05 equal to    3.849677E+05 +    0.000000E+00
   4.600000E-02    3.785031E+05 equal to    3.785031E+05 +    0.000000E+00
   4.700000E-02    3.722672E+05 equal to    3.722672E+05 +    0.000000E+00
   4.800000E-02    3.662478E+05 equal to    3.662478E+05 +    0.000000E+00
   4.900000E-02    3.604335E+05 equal to    3.604335E+05 +    0.000000E+00
   5.000000E-02    3.548137E+05 equal to    3.548137E+05 +    0.000000E+00
   5.100000E-02    3.493785E+05 equal to    3.493785E+05 +    0.000000E+00
   5.200000E-02    3.441187E+05 equal to    3.441187E+05 +    0.000000E+00
   5.300000E-02    3.390258E+05 equal to    3.390258E+05 +    0.000000E+00
   5.400000E-02    3.340917E+05 equal to    3.340917E+05 +    0.000000E+00
   5.500000E-02    3.293090E+05 equal to    3.293090E+05 +    0.000000E+00
   5.600000E-02    3.246705E+05 equal to    3.246705E+05 +    0.000000E+00
   5.700000E-02    3.201696E+05 equal to    3.201696E+05 +    0.000000E+00
   5.800000E-02    3.158003E+05 equal to    3.158003E+05 +    0.000000E+00
   5.900000E-02    3.115565E+05 equal to    3.115565E+05 +    0.000000E+00
   6.000000E-02    3.074329E+05 equal to    3.074329E+05 +    0.000000E+00
   6.100000E-02    3.034243E+05 equal to    3.034243E+05 +    0.000000E+00
   6.200000E-02    2.995258E+05 equal to    2.995258E+05 +    0.000000E+00
   6.300000E-02    2.957328E+05 equal to    2.957328E+05 +    0.000000E+00
   6.400000E-02    2.920410E+05 equal to    2.920410E+05 +    0.000000E+00
   6.500000E-02    2.884463E+05 equal to    2.884463E+05 +    0.000000E+00
   6.600000E-02    2.849448E+05 equal to    2.849448E+05 +    0.000000E+00
   6.700000E-02    2.815328E+05 equal to    2.815328E+05 +    0.000000E+00
   6.800000E-02    2.782068E+05 equal to    2.782068E+05 +    0.000000E+00
   6.900000E-02    2.749636E+05 equal to    2.749636E+05 +    0.000000E+00
   7.000000E-02    2.718000E+05 equal to    2.718000E+05 +    0.000000E+00
   7.100000E-02    2.687131E+05 equal to    2.687131E+05 +    0.000000E+00
   7.200000E-02    2.657000E+05 equal to    2.657000E+05 +    0.000000E+00
   7.300000E-02    2.627580E+05 equal to    2.627580E+05 +    0.000000E+00
   7.400000E-02    2.598846E+05 equal to    2.598846E+05 +    0.000000E+00
   7.500000E-02    2.570774E+05 equal to    2.570774E+05 +    0.000000E+00
   7.600000E-02    2.543340E+05 equal to    2.543340E+05 +    0.000000E+00
   7.700000E-02    2.516523E+05 equal to    2.516523E+05 +    0.000000E+00
   7.800000E-02    2.490300E+05 equal to    2.490300E+05 +    0.000000E+00
   7.900000E-02    2.464653E+05 equal to    2.464653E+05 +    0.000000E+00
   8.000000E-02    2.439562E+05 equal to    2.439562E+05 +    0.000000E+00
   8.100000E-02    2.415008E+05 equal to    2.415008E+05 +    0.000000E+00
   8.200000E-02    2.390975E+05 equal to    2.390975E+05 +    0.000000E+00
   8.300000E-02    2.367444E+05 equal to    2.367444E+05 +    0.000000E+00
   8.400000E-02    2.344401E+05 equal to    2.344401E+05 +    0.000000E+00
   8.500000E-02    2.321830E+05 equal to    2.321830E+05 +    0.000000E+00
   8.600000E-02    2.299716E+05 equal to    2.299716E+05 +    0.000000E+00
   8.700000E-02    2.278046E+05 equal to    2.278046E+05 +    0.000000E+00
   8.800000E-02    2.256805E+05 equal to    2.256805E+05 +    0.000000E+00
   8.900000E-02    2.235980E+05 equal to    2.235980E+05 +    0.000000E+00
   9.000000E-02    2.215560E+05 equal to    2.215560E+05 +    0.000000E+00
   9.100000E-02    2.195532E+05 equal to    2.195532E+05 +    0.000000E+00
   9.200000E-02    2.175885E+05 equal to    2.175885E+05 +    0.000000E+00
   9.300000E-02    2.156607E+05 equal to    2.156607E+05 +    0.000000E+00
   9.400000E-02    2.137689E+05 equal to    2.137689E+05 +    0.000000E+00
   9.500000E-02    2.119119E+05 equal to    2.119119E+05 +    0.000000E+00
   9.600000E-02    2.100889E+05 equal to    2.100889E+05 +    0.000000E+00
   9.700000E-02    2.082989E+05 equal to    2.082989E+05 +    0.000000E+00
   9.800000E-02    2.065409E+05 equal to    2.065409E+05 +    0.000000E+00
   9.900000E-02    2.048142E+05 equal to    2.048142E+05 +    0.000000E+00
   1.000000E-01    2.031177E+05 equal to    2.031177E+05 +    0.000000E+00
   1.100000E-01    1.876574E+05 equal to    1.876574E+05 +    0.000000E+00
   1.200000E-01    1.744948E+05 equal to    1.744948E+05 +    0.000000E+00
   1.300000E-01    1.631442E+05 equal to    1.631442E+05 +    0.000000E+00
   1.400000E-01    1.532489E+05 equal to    1.532489E+05 +    0.000000E+00
   1.500000E-01    1.445409E+05 equal to    1.445409E+05 +    0.000000E+00
   1.600000E-01    1.368148E+05 equal to    1.368148E+05 +    0.000000E+00
   1.700000E-01    1.299106E+05 equal to    1.299106E+05 +    0.000000E+00
   1.800000E-01    1.237015E+05 equal to    1.237015E+05 +    0.000000E+00
   1.900000E-01    1.180856E+05 equal to    1.180856E+05 +    0.000000E+00
   2.000000E-01    1.129803E+05 equal to    1.129803E+05 +    0.000000E+00
   2.100000E-01    1.083178E+05 equal to    1.083178E+05 +    0.000000E+00
   2.200000E-01    1.040420E+05 equal to    1.040420E+05 +    0.000000E+00
   2.300000E-01    1.001058E+05 equal to    1.001058E+05 +    0.000000E+00
   2.400000E-01    9.646956E+04 equal to    9.646956E+04 +    0.000000E+00
   2.500000E-01    9.309972E+04 equal to    9.309972E+04 +    0.000000E+00
   2.600000E-01    8.996752E+04 equal to    8.996752E+04 +    0.000000E+00
   2.700000E-01    8.704827E+04 equal to    8.704827E+04 +    0.000000E+00
   2.800000E-01    8.432059E+04 equal to    8.432059E+04 +    0.000000E+00
   2.900000E-01    8.176592E+04 equal to    8.176592E+04 +    0.000000E+00
   3.000000E-01    7.936802E+04 equal to    7.936802E+04 +    0.000000E+00
   3.100000E-01    7.711265E+04 equal to    7.711265E+04 +    0.000000E+00
   3.200000E-01    7.498727E+04 equal to    7.498727E+04 +    0.000000E+00
   3.300000E-01    7.298076E+04 equal to    7.298076E+04 +    0.000000E+00
   3.400000E-01    7.108326E+04 equal to    7.108326E+04 +    0.000000E+00
   3.500000E-01    6.928598E+04 equal to    6.928598E+04 +    0.000000E+00
   3.600000E-01    6.758106E+04 equal to    6.758106E+04 +    0.000000E+00
   3.700000E-01    6.596143E+04 equal to    6.596143E+04 +    0.000000E+00
   3.800000E-01    6.442075E+04 equal to    6.442075E+04 +    0.000000E+00
   3.900000E-01    6.295330E+04 equal to    6.295330E+04 +    0.000000E+00
   4.000000E-01    6.155388E+04 equal to    6.155388E+04 +    0.000000E+00
   4.100000E-01    6.021781E+04 equal to    6.021781E+04 +    0.000000E+00
   4.200000E-01    5.894080E+04 equal to    5.894080E+04 +    0.000000E+00
   4.300000E-01    5.771897E+04 equal to    5.771897E+04 +    0.000000E+00
   4.400000E-01    5.654875E+04 equal to    5.654875E+04 +    0.000000E+00
   4.500000E-01    5.542689E+04 equal to    5.542689E+04 +    0.000000E+00
   4.600000E-01    5.435042E+04 equal to    5.435042E+04 +    0.000000E+00
   4.700000E-01    5.331658E+04 equal to    5.331658E+04 +    0.000000E+00
   4.800000E-01    5.232285E+04 equal to    5.232285E+04 +    0.000000E+00
   4.900000E-01    5.136691E+04 equal to    5.136691E+04 +    0.000000E+00
   5.000000E-01    5.044661E+04 equal to    5.044661E+04 +    0.000000E+00
   5.100000E-01    4.955996E+04 equal to    4.955996E+04 +    0.000000E+00
   5.200000E-01    4.870512E+04 equal to    4.870512E+04 +    0.000000E+00
   5.300000E-01    4.788039E+04 equal to    4.788039E+04 +    0.000000E+00
   5.400000E-01    4.708417E+04 equal to    4.708417E+04 +    0.000000E+00
   5.500000E-01    4.631500E+04 equal to    4.631500E+04 +    0.000000E+00
   5.600000E-01    4.557148E+04 equal to    4.557148E+04 +    0.000000E+00
   5.700000E-01    4.485235E+04 equal to    4.485235E+04 +    0.000000E+00
   5.800000E-01    4.415641E+04 equal to    4.415641E+04 +    0.000000E+00
   5.900000E-01    4.348253E+04 equal to    4.348253E+04 +    0.000000E+00
   6.000000E-01    4.282966E+04 equal to    4.282966E+04 +    0.000000E+00
   6.100000E-01    4.219683E+04 equal to    4.219683E+04 +    0.000000E+00
   6.200000E-01    4.158311E+04 equal to    4.158311E+04 +    0.000000E+00
   6.300000E-01    4.098763E+04 equal to    4.098763E+04 +    0.000000E+00
   6.400000E-01    4.040958E+04 equal to    4.040958E+04 +    0.000000E+00
   6.500000E-01    3.984821E+04 equal to    3.984821E+04 +    0.000000E+00
   6.600000E-01    3.930277E+04 equal to    3.930277E+04 +    0.000000E+00
   6.700000E-01    3.877261E+04 equal to    3.877261E+04 +    0.000000E+00
   6.800000E-01    3.825706E+04 equal to    3.825706E+04 +    0.000000E+00
   6.900000E-01    3.775554E+04 equal to    3.775554E+04 +    0.000000E+00
   7.000000E-01    3.726746E+04 equal to    3.726746E+04 +    0.000000E+00
   7.100000E-01    3.679228E+04 equal to    3.679228E+04 +    0.000000E+00
   7.200000E-01    3.632950E+04 equal to    3.632950E+04 +    0.000000E+00
   7.300000E-01    3.587862E+04 equal to    3.587862E+04 +    0.000000E+00
   7.400000E-01    3.543919E+04 equal to    3.543919E+04 +    0.000000E+00
   7.500000E-01    3.501077E+04 equal to    3.501077E+04 +    0.000000E+00
   7.600000E-01    3.459295E+04 equal to    3.459295E+04 +    0.000000E+00
   7.700000E-01    3.418533E+04 equal to    3.418533E+04 +    0.000000E+00
   7.800000E-01    3.378753E+04 equal to    3.378753E+04 +    0.000000E+00
   7.900000E-01    3.339921E+04 equal to    3.339921E+04 +    0.000000E+00
   8.000000E-01    3.302001E+04 equal to    3.302001E+04 +    0.000000E+00
   8.100000E-01    3.264963E+04 equal to    3.264963E+04 +    0.000000E+00
   8.200000E-01    3.228774E+04 equal to    3.228774E+04 +    0.000000E+00
   8.300000E-01    3.193407E+04 equal to    3.193407E+04 +    0.000000E+00
   8.400000E-01    3.158832E+04 equal to    3.158832E+04 +    0.000000E+00
   8.500000E-01    3.125023E+04 equal to    3.125023E+04 +    0.000000E+00
   8.600000E-01    3.091955E+04 equal to    3.091955E+04 +    0.000000E+00
   8.700000E-01    3.059603E+04 equal to    3.059603E+04 +    0.000000E+00
   8.800000E-01    3.027943E+04 equal to    3.027943E+04 +    0.000000E+00
   8.900000E-01    2.996954E+04 equal to    2.996954E+04 +    0.000000E+00
   9.000000E-01    2.966614E+04 equal to    2.966614E+04 +    0.000000E+00
   9.100000E-01    2.936903E+04 equal to    2.936903E+04 +    0.000000E+00
   9.200000E-01    2.907801E+04 equal to    2.907801E+04 +    0.000000E+00
   9.300000E-01    2.879288E+04 equal to    2.879288E+04 +    0.000000E+00
