   Energy(keV)     DXS(RES)                 ElaRES            NonRES
   model = EDF
 incident particle : proton
   9.900000E-02    5.051223E+05 equal to    5.051223E+05 +    0.000000E+00
   1.000000E-01    5.010838E+05 equal to    5.010838E+05 +    0.000000E+00
   1.100000E-01    4.640007E+05 equal to    4.640007E+05 +    0.000000E+00
   1.200000E-01    4.320545E+05 equal to    4.320545E+05 +    0.000000E+00
   1.300000E-01    4.042510E+05 equal to    4.042510E+05 +    0.000000E+00
   1.400000E-01    3.798353E+05 equal to    3.798353E+05 +    0.000000E+00
   1.500000E-01    3.582248E+05 equal to    3.582248E+05 +    0.000000E+00
   1.600000E-01    3.389626E+05 equal to    3.389626E+05 +    0.000000E+00
   1.700000E-01    3.216855E+05 equal to    3.216855E+05 +    0.000000E+00
   1.800000E-01    3.061017E+05 equal to    3.061017E+05 +    0.000000E+00
   1.900000E-01    2.919735E+05 equal to    2.919735E+05 +    0.000000E+00
   2.000000E-01    2.791059E+05 equal to    2.791059E+05 +    0.000000E+00
   2.100000E-01    2.673370E+05 equal to    2.673370E+05 +    0.000000E+00
   2.200000E-01    2.565316E+05 equal to    2.565316E+05 +    0.000000E+00
   2.300000E-01    2.465758E+05 equal to    2.465758E+05 +    0.000000E+00
   2.400000E-01    2.373729E+05 equal to    2.373729E+05 +    0.000000E+00
   2.500000E-01    2.288404E+05 equal to    2.288404E+05 +    0.000000E+00
   2.600000E-01    2.209075E+05 equal to    2.209075E+05 +    0.000000E+00
   2.700000E-01    2.135128E+05 equal to    2.135128E+05 +    0.000000E+00
   2.800000E-01    2.066033E+05 equal to    2.066033E+05 +    0.000000E+00
   2.900000E-01    2.001325E+05 equal to    2.001325E+05 +    0.000000E+00
   3.000000E-01    1.940599E+05 equal to    1.940599E+05 +    0.000000E+00
   3.100000E-01    1.883496E+05 equal to    1.883496E+05 +    0.000000E+00
   3.200000E-01    1.829700E+05 equal to    1.829700E+05 +    0.000000E+00
   3.300000E-01    1.778931E+05 equal to    1.778931E+05 +    0.000000E+00
   3.400000E-01    1.730940E+05 equal to    1.730940E+05 +    0.000000E+00
   3.500000E-01    1.685503E+05 equal to    1.685503E+05 +    0.000000E+00
   3.600000E-01    1.642422E+05 equal to    1.642422E+05 +    0.000000E+00
   3.700000E-01    1.601517E+05 equal to    1.601517E+05 +    0.000000E+00
   3.800000E-01    1.562627E+05 equal to    1.562627E+05 +    0.000000E+00
   3.900000E-01    1.525605E+05 equal to    1.525605E+05 +    0.000000E+00
   4.000000E-01    1.490320E+05 equal to    1.490320E+05 +    0.000000E+00
   4.100000E-01    1.456652E+05 equal to    1.456652E+05 +    0.000000E+00
   4.200000E-01    1.424492E+05 equal to    1.424492E+05 +    0.000000E+00
   4.300000E-01    1.393740E+05 equal to    1.393740E+05 +    0.000000E+00
   4.400000E-01    1.364305E+05 equal to    1.364305E+05 +    0.000000E+00
   4.500000E-01    1.336104E+05 equal to    1.336104E+05 +    0.000000E+00
   4.600000E-01    1.309061E+05 equal to    1.309061E+05 +    0.000000E+00
   4.700000E-01    1.283106E+05 equal to    1.283106E+05 +    0.000000E+00
   4.800000E-01    1.258181E+05 equal to    1.258181E+05 +    0.000000E+00
   4.900000E-01    1.234229E+05 equal to    1.234229E+05 +    0.000000E+00
   5.000000E-01    1.211195E+05 equal to    1.211195E+05 +    0.000000E+00
   5.100000E-01    1.189026E+05 equal to    1.189026E+05 +    0.000000E+00
   5.200000E-01    1.167673E+05 equal to    1.167673E+05 +    0.000000E+00
   5.300000E-01    1.147093E+05 equal to    1.147093E+05 +    0.000000E+00
   5.400000E-01    1.127244E+05 equal to    1.127244E+05 +    0.000000E+00
   5.500000E-01    1.108086E+05 equal to    1.108086E+05 +    0.000000E+00
   5.600000E-01    1.089585E+05 equal to    1.089585E+05 +    0.000000E+00
   5.700000E-01    1.071706E+05 equal to    1.071706E+05 +    0.000000E+00
   5.800000E-01    1.054419E+05 equal to    1.054419E+05 +    0.000000E+00
   5.900000E-01    1.037694E+05 equal to    1.037694E+05 +    0.000000E+00
   6.000000E-01    1.021504E+05 equal to    1.021504E+05 +    0.000000E+00
   6.100000E-01    1.005823E+05 equal to    1.005823E+05 +    0.000000E+00
   6.200000E-01    9.906283E+04 equal to    9.906283E+04 +    0.000000E+00
   6.300000E-01    9.758966E+04 equal to    9.758966E+04 +    0.000000E+00
   6.400000E-01    9.616069E+04 equal to    9.616069E+04 +    0.000000E+00
   6.500000E-01    9.477395E+04 equal to    9.477395E+04 +    0.000000E+00
   6.600000E-01    9.342759E+04 equal to    9.342759E+04 +    0.000000E+00
   6.700000E-01    9.211983E+04 equal to    9.211983E+04 +    0.000000E+00
   6.800000E-01    9.084904E+04 equal to    9.084904E+04 +    0.000000E+00
   6.900000E-01    8.961364E+04 equal to    8.961364E+04 +    0.000000E+00
   7.000000E-01    8.841218E+04 equal to    8.841218E+04 +    0.000000E+00
   7.100000E-01    8.724325E+04 equal to    8.724325E+04 +    0.000000E+00
   7.200000E-01    8.610554E+04 equal to    8.610554E+04 +    0.000000E+00
   7.300000E-01    8.499781E+04 equal to    8.499781E+04 +    0.000000E+00
   7.400000E-01    8.391887E+04 equal to    8.391887E+04 +    0.000000E+00
   7.500000E-01    8.286761E+04 equal to    8.286761E+04 +    0.000000E+00
   7.600000E-01    8.184296E+04 equal to    8.184296E+04 +    0.000000E+00
   7.700000E-01    8.084392E+04 equal to    8.084392E+04 +    0.000000E+00
   7.800000E-01    7.986952E+04 equal to    7.986952E+04 +    0.000000E+00
   7.900000E-01    7.891887E+04 equal to    7.891887E+04 +    0.000000E+00
   8.000000E-01    7.799109E+04 equal to    7.799109E+04 +    0.000000E+00
   8.100000E-01    7.708537E+04 equal to    7.708537E+04 +    0.000000E+00
   8.200000E-01    7.620091E+04 equal to    7.620091E+04 +    0.000000E+00
   8.300000E-01    7.533698E+04 equal to    7.533698E+04 +    0.000000E+00
   8.400000E-01    7.449285E+04 equal to    7.449285E+04 +    0.000000E+00
   8.500000E-01    7.366785E+04 equal to    7.366785E+04 +    0.000000E+00
   8.600000E-01    7.286133E+04 equal to    7.286133E+04 +    0.000000E+00
   8.700000E-01    7.207267E+04 equal to    7.207267E+04 +    0.000000E+00
   8.800000E-01    7.130128E+04 equal to    7.130128E+04 +    0.000000E+00
   8.900000E-01    7.054659E+04 equal to    7.054659E+04 +    0.000000E+00
   9.000000E-01    6.980806E+04 equal to    6.980806E+04 +    0.000000E+00
   9.100000E-01    6.908518E+04 equal to    6.908518E+04 +    0.000000E+00
   9.200000E-01    6.837744E+04 equal to    6.837744E+04 +    0.000000E+00
   9.300000E-01    6.768437E+04 equal to    6.768437E+04 +    0.000000E+00
